trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v
9,1,1,0.58,0.58,0.00159140295,0.000265719761
9,1,1,0.72,0.72,0.00214314855,0.000312875925
9,1,1,0.86,0.86,0.00189440987,0.000265931738
9,1,1,1,1,0.00190789668,0.000250816588
10,1,0,0,0,0.000144299851,0.00025863765
10,1,0,0.3,0,0.000251858428,0.000260189809
10,1,0,0.44,0,0.000381901872,0.00025585369
10,1,0,0.58,0,0.000487142418,0.000249908112
10,1,0,0.72,0,0.000861423538,0.000255798121
10,1,0,0.86,0,0.000659773872,0.000294970857
10,1,0,1,0,0.000999356542,0.000246471652
10,1,0.3,0,0,0.000185097377,0.000240790763
10,1,0.3,0.3,0.09,0.000663805822,0.00026208144
10,1,0.3,0.44,0.132,0.000944771759,0.000253183845
10,1,0.3,0.58,0.174,0.000922491482,0.000263709645
10,1,0.3,0.72,0.216,0.00115376091,0.000250634309
10,1,0.3,0.86,0.258,0.00113105537,0.00025959839
10,1,0.3,1,0.3,0.00141480322,0.000265585607
10,1,0.44,0,0,0.000565974233,0.000244454841
10,1,0.44,0.3,0.132,0.000707874848,0.000255657469
10,1,0.44,0.44,0.1936,0.00112448214,0.000242550982
10,1,0.44,0.58,0.2552,0.00102319955,0.0003034665
10,1,0.44,0.72,0.3168,0.00129008165,0.00025743048
10,1,0.44,0.86,0.3784,0.00138007195,0.000252936353
10,1,0.44,1,0.44,0.00129983052,0.000256549983
10,1,0.58,0,0,0.0004362396,0.000258157589
10,1,0.58,0.3,0.174,0.000641095779,0.000247597321
10,1,0.58,0.44,0.2552,0.000952667101,0.00024636584
10,1,0.58,0.58,0.3364,0.00127979622,0.000253816842
10,1,0.58,0.72,0.4176,0.00134068853,0.000253217787
10,1,0.58,0.86,0.4988,0.00160546557,0.00028540358
10,1,0.58,1,0.58,0.00155966139,0.000261632259
10,1,0.72,0,0,0.000549140018,0.000268415051
10,1,0.72,0.3,0.216,0.00123881855,0.000262285595
10,1,0.72,0.44,0.3168,0.00113781582,0.000251599892
10,1,0.72,0.58,0.4176,0.00163282455,0.000272151279
10,1,0.72,0.72,0.5184,0.00160109521,0.000276594418
10,1,0.72,0.86,0.6192,0.00178911398,0.000246677855
10,1,0.72,1,0.72,0.00161206067,0.000271875727
10,1,0.86,0,0,0.000879318658,0.000252226321
10,1,0.86,0.3,0.258,0.00144945729,0.000260555398
10,1,0.86,0.44,0.3784,0.00131513997,0.000253994813
10,1,0.86,0.58,0.4988,0.00164190175,0.00027641443
10,1,0.86,0.72,0.6192,0.00175584185,0.000257605824
10,1,0.86,0.86,0.7396,0.002119983,0.000275138522
10,1,0.86,1,0.86,0.002032027,0.000262916095
10,1,1,0,0,0.000804958853,0.000298661534
10,1,1,0.3,0.3,0.00120278962,0.000261430641
10,1,1,0.44,0.44,0.001391049,0.000251588411
10,1,1,0.58,0.58,0.00167607908,0.000245922428
10,1,1,0.72,0.72,0.00177587037,0.000284650755
10,1,1,0.86,0.86,0.00201621444,0.000296367323
10,1,1,1,1,0.002021196,0.000275080109
11,1,0,0,0,5.49831667e-05,0.00026325441
11,1,0,0.3,0,0.000469468615,0.00026029055
11,1,0,0.44,0,0.000483322776,0.000249036953
11,1,0,0.58,0,0.000643298008,0.000266983803
11,1,0,0.72,0,0.000867237603,0.000260882199
11,1,0,0.86,0,0.000650252111,0.000268056062
11,1,0,1,0,0.000952292664,0.000251898084
11,1,0.3,0,0,0.000438661859,0.000258594891
11,1,0.3,0.3,0.09,0.000656920559,0.000251192667
11,1,0.3,0.44,0.132,0.000723949253,0.000264555805
11,1,0.3,0.58,0.174,0.000927514854,0.000260185459
11,1,0.3,0.72,0.216,0.00111217783,0.000244677538
11,1,0.3,0.86,0.258,0.00107192587,0.000257617999
11,1,0.3,1,0.3,0.00128425794,0.000256199525
11,1,0.44,0,0,0.000525336259,0.00025821892
11,1,0.44,0.3,0.132,0.000806495201,0.000275591644
11,1,0.44,0.44,0.1936,0.000851758307,0.000249782005
11,1,0.44,0.58,0.2552,0.00133815883,0.000257158769
11,1,0.44,0.72,0.3168,0.0010755673,0.000255883286
11,1,0.44,0.86,0.3784,0.00135724417,0.000224231608
11,1,0.44,1,0.44,0.0015579732,0.000272161148
11,1,0.58,0,0,0.000588238426,0.000258835203
11,1,0.58,0.3,0.174,0.000953004222,0.000239936942
11,1,0.58,0.44,0.2552,0.00102381782,0.000251163462
11,1,0.58,0.58,0.3364,0.00109540602,0.000256233004
11,1,0.58,0.72,0.4176,0.00118494597,0.000253969999
11,1,0.58,0.86,0.4988,0.00172516634,0.00024700374
11,1,0.58,1,0.58,0.00181446567,0.000249178839
11,1,0.72,0,0,0.000672855355,0.000253690793
11,1,0.72,0.3,0.216,0.00116648662,0.000247180678
11,1,0.72,0.44,0.3168,0.00120969225,0.00024135155
11,1,0.72,0.58,0.4176,0.00148063977,0.000247500022
11,1,0.72,0.72,0.5184,0.00143024778,0.000260056385
11,1,0.72,0.86,0.6192,0.00173383822,0.000243888625
11,1,0.72,1,0.72,0.00187813345,0.000283174039
11,1,0.86,0,0,0.000744950526,0.000254564497
11,1,0.86,0.3,0.258,0.00111652632,0.00024170751
11,1,0.86,0.44,0.3784,0.00159756765,0.000266522979
11,1,0.86,0.58,0.4988,0.00162960967,0.000250369949
11,1,0.86,0.72,0.6192,0.00160358373,0.000268766851
11,1,0.86,0.86,0.7396,0.00161916983,0.000247830053
11,1,0.86,1,0.86,0.00217892786,0.000256774222
11,1,1,0,0,0.00114935259,0.000275331306
11,1,1,0.3,0.3,0.00135491456,0.000258107855
11,1,1,0.44,0.44,0.00145086496,0.000283980481
11,1,1,0.58,0.58,0.00190204144,0.000282555375
11,1,1,0.72,0.72,0.00179324372,0.00024481515
11,1,1,0.86,0.86,0.0021366686,0.000266031857
11,1,1,1,1,0.00214189142,0.000270203194
