timestamp,stage,evaluation,loss,feasible,l,metrics,pattern_hashes
2026-07-03T16:42:30,stage1,25,0.9447768835721655,1,"[0.3472174139917323, 0.6322070836876514, 0.9151144697961848, 0.9936262009922479, 1.0, 1.0, 1.0, 0.9770098036971835]","[{""anchor_offset"": 0, ""c_total"": 0.09001925744870956, ""eta"": 0.8768954592150623, ""reference_version"": 1, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""108ace61b40f45421913""]"
2026-07-03T16:44:09,stage1,26,7.381120883301978,1,"[0.35431810731923163, 0.5266677480610227, 0.9188663557725059, 1.0, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.7032803539199366, ""eta"": 0.8866991229087109, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""b6b7117f12093920a3ea""]"
2026-07-03T16:44:25,stage1,27,0.9644832968626815,1,"[0.347257023956559, 0.6353073543455956, 0.9163228108342263, 0.9937169316844023, 1.0, 1.0, 0.987814437133238, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.09189690361283073, ""eta"": 0.8942206750180524, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""b386ae87ffe2de79ce6a""]"
2026-07-03T16:44:40,stage1,28,0.940806309211625,1,"[0.38521066915629193, 0.5908799338792321, 0.8609498323489, 0.9801548953431449, 0.9813126081979164, 0.9813288134709025, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08964093727407815, ""eta"": 0.8810816923364235, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""c11f9e329ef47bc8db39""]"
2026-07-03T16:45:02,stage1,29,6.813263587321699,1,"[0.3435869381202087, 0.5659194464845136, 0.8879142580265752, 0.934446843394666, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.6491743602088064, ""eta"": 0.8795329844761808, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""1709a8330701a807e30d""]"
2026-07-03T16:45:18,stage1,30,0.9066645547920493,1,"[0.36138718837799855, 0.6117232317293256, 0.8465329434739985, 1.0, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08638787781179968, ""eta"": 0.8894455755742001, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""a40e06dfdaf0cac60152""]"
2026-07-03T16:45:34,stage1,31,2.66777007491825,1,"[0.4194697115053827, 0.6226677206249629, 0.8568595435906954, 1.0, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.2541877191999327, ""eta"": 0.8968871695877695, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""f6f7cf0adb4325ec592a""]"
2026-07-03T16:45:50,stage1,32,16.55238427438128,1,"[0.3190345766006094, 0.6245917593322386, 0.8527893593646545, 1.0, 0.9716902903893633, 0.9717144051692139, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 1.577127221563403, ""eta"": 1.2614771785301104, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""6a2fb08e178109919a41""]"
2026-07-03T16:46:06,stage1,33,6.769426043496003,1,"[0.3590306245827155, 0.6610342984056825, 0.8782927508270231, 1.0, 0.9875830781907347, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.6449974765316319, ""eta"": 0.8992099390355516, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""d379b8442d63d2df79f7""]"
2026-07-03T16:46:22,stage1,34,0.952401292818575,1,"[0.38055972625483236, 0.6069853295310657, 0.852439575393314, 0.9839949719178176, 1.0, 0.9459729988840824, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.0907457185537398, ""eta"": 0.8764938511403001, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""b54a53bfc05f6bb5a543""]"
2026-07-03T16:46:38,stage1,35,0.9344252548505154,1,"[0.3590306245827155, 0.6610342984056825, 0.8782927508270231, 1.0, 1.0, 0.9875830781907347, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08903294422797918, ""eta"": 0.8810118788699018, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""6663e4c015b5350a8d8d""]"
2026-07-03T16:46:54,stage1,36,2.919488230343169,1,"[0.4067525670268094, 0.6025964347901963, 0.8576471496514315, 0.9634601803681596, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.27817166909510316, ""eta"": 1.2851364271443124, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""378f2a9239e4e7a4884e""]"
2026-07-03T16:47:10,stage1,37,0.9418089741710582,1,"[0.35050667370634514, 0.5571144996207537, 0.8241834294306428, 1.0, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08661802186021664, ""eta"": 0.866381768705753, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""c91d72286ae60bac06ac""]"
2026-07-03T16:47:26,stage1,38,0.9688671435692419,1,"[0.38626941403194903, 0.5914949722403505, 0.8784972471692107, 1.0, 1.0, 0.9606302698277874, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.09231460077726754, ""eta"": 0.900396136257982, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""2b8c1a22e64acb851ffa""]"
2026-07-03T16:47:42,stage1,39,0.9272261031232303,1,"[0.38387454042206964, 0.6135774391538381, 0.7909372519784079, 1.0, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08834700207166762, ""eta"": 0.8900909184273392, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""0eb57a7e0ad4ab0684b5""]"
2026-07-03T16:47:58,stage1,40,0.9562028202120449,1,"[0.3987184025344874, 0.6272949560789314, 0.8611727770496311, 1.0, 1.0, 0.9581720533224491, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.09110793176945398, ""eta"": 0.8961411529877167, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""cb79f9aaa9a52ddfe658""]"
2026-07-03T16:48:14,stage1,41,12.02235143925369,1,"[0.3849844518988436, 0.5958482946918937, 0.8398513340817848, 1.0, 1.0, 0.9931800568686207, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 1.1455013010660482, ""eta"": 0.8801846108007477, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""355e9fe1de719b3a0206""]"
2026-07-03T16:48:30,stage1,42,19.08258274970965,1,"[0.3584781717930008, 0.6042377206267766, 0.8532957096485795, 0.9892869360260583, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 1.8182069853757226, ""eta"": 0.8855261352745852, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""3ea7204e0a8a529d2238""]"
2026-07-03T16:48:46,stage1,43,0.9372073862153398,1,"[0.36018410244316296, 0.6132674918970745, 0.8458667749308821, 1.0, 1.0, 1.0, 0.9867759408417789, 0.9932288609806225]","[{""anchor_offset"": 0, ""c_total"": 0.08929802840175716, ""eta"": 0.8798753478787318, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""7e7c19df72ebfefc0620""]"
2026-07-03T16:49:02,stage1,44,0.9455156201504084,1,"[0.36000280284919417, 0.6137245020002737, 0.8532333516806228, 0.9993772804796107, 1.0, 1.0, 1.0, 0.997753860139309]","[{""anchor_offset"": 0, ""c_total"": 0.09008964498610589, ""eta"": 0.8790311194889561, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""7715c1d98e29eb528a69""]"
2026-07-03T16:49:18,stage1,45,0.9524049956334015,1,"[0.3567922017159175, 0.6143019001627467, 0.8457075853039018, 1.0, 1.0, 1.0, 1.0, 0.9947269220964574]","[{""anchor_offset"": 0, ""c_total"": 0.09074607136152643, ""eta"": 0.8912725117189084, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""1bd174a722d9f989c4d6""]"
2026-07-03T16:49:33,stage1,46,0.9305360509515663,1,"[0.35785780406321616, 0.6127956090295683, 0.8470543114648865, 1.0, 0.9976408575324469, 0.9976428670974344, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08866237710981865, ""eta"": 0.8807272515506032, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""5bd310e29a00a6f5118f""]"
2026-07-03T16:49:49,stage1,47,0.9408760390802651,1,"[0.3590432366467239, 0.6121827864218483, 0.8507377826100402, 1.0, 1.0, 1.0, 0.9987295561381755, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08964758120356682, ""eta"": 0.8942157764389357, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""340122e3ba74fd50c126""]"
2026-07-03T16:50:04,stage1,48,0.932522562752723,1,"[0.36298489986773474, 0.6113284065461373, 0.8470251628006082, 0.9986662476598182, 1.0, 0.9954977499070068, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08885165388019972, ""eta"": 0.8795378167807772, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""708373a93a4901141aed""]"
2026-07-03T16:50:20,stage1,49,0.9421734146757419,1,"[0.3622992292139472, 0.6136004579240449, 0.8474951644328255, 1.0, 1.0, 0.9956904025640778, 1.0, 0.9989296243210402]","[{""anchor_offset"": 0, ""c_total"": 0.08977119640813801, ""eta"": 0.8703669332740681, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""f561689d403c7b6cb7ba""]"
2026-07-03T16:50:20,stage1,50,0.9066645547920493,1,"[0.36294098548425413, 0.6164755515465243, 0.84649872494609, 1.0, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08638787781179968, ""eta"": 0.8894455755742001, ""reference_version"": 2, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""a40e06dfdaf0cac60152""]"
2026-07-03T16:51:59,stage1,51,0.9766752623734137,1,"[0.3599355921675575, 0.6096762934218777, 0.8446395396889845, 1.0, 1.0, 0.9963792059635416, 0.9985830368177765, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.09305856590707183, ""eta"": 0.8816050077689689, ""reference_version"": 3, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""701559d15309a153b478""]"
2026-07-03T16:52:15,stage1,52,0.9201299924895131,1,"[0.36133932517054, 0.6116750960931975, 0.8415334042878428, 1.0, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08767087777065183, ""eta"": 0.9002754253723847, ""reference_version"": 3, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""a40e06dfdaf0cac60152""]"
2026-07-03T16:52:31,stage1,53,0.9272084873622749,1,"[0.36366845025030164, 0.6113792320808585, 0.8482460915782442, 1.0, 0.9961537799496814, 0.9986038540873972, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08834532362488492, ""eta"": 0.8997964146207215, ""reference_version"": 3, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""5bd310e29a00a6f5118f""]"
2026-07-03T16:52:46,stage1,54,0.9318599093833589,1,"[0.3651676365987328, 0.6109626653177315, 0.8474591273221179, 0.99695501503068, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.0887885156247097, ""eta"": 0.883156220090959, ""reference_version"": 3, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""012a76ec3447fb060550""]"
2026-07-03T16:53:02,stage1,55,0.9246519381568808,1,"[0.361962231081835, 0.6135765944444683, 0.8507868629628967, 1.0, 1.0, 0.9982284070679595, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08810173313796434, ""eta"": 0.8926350545798992, ""reference_version"": 3, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""f561689d403c7b6cb7ba""]"
2026-07-03T16:53:02,stage1,56,0.9201299924895131,1,"[0.3568681968031994, 0.6138583564651614, 0.8466742145231078, 1.0, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08767087777065183, ""eta"": 0.9002754253723847, ""reference_version"": 3, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""a40e06dfdaf0cac60152""]"
2026-07-03T16:53:18,stage1,57,0.9466551358468006,1,"[0.3622730222912222, 0.6139776562698075, 0.849038713562221, 1.0, 1.0, 1.0, 1.0, 0.9964147546061078]","[{""anchor_offset"": 0, ""c_total"": 0.09019821914644366, ""eta"": 0.8870138904009457, ""reference_version"": 3, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""7715c1d98e29eb528a69""]"
2026-07-03T16:53:34,stage1,58,0.9291457270838599,1,"[0.36041751618299933, 0.6092280613618093, 0.8487871988655256, 0.9964289786753527, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08852990570375403, ""eta"": 0.8911344180655626, ""reference_version"": 3, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""a8465930d56781fde8a5""]"
2026-07-03T16:53:34,stage1,59,0.9318599093833589,1,"[0.3615646187686763, 0.6134344983074665, 0.8436454993504853, 0.9963129439035636, 0.9998311050153599, 1.0, 1.0, 0.9997174342298054]","[{""anchor_offset"": 0, ""c_total"": 0.0887885156247097, ""eta"": 0.883156220090959, ""reference_version"": 3, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""012a76ec3447fb060550""]"
2026-07-03T16:53:50,stage1,60,0.9553128149255395,1,"[0.36098615973305337, 0.6122379851185752, 0.8463108872929598, 1.0, 1.0, 1.0, 0.995591980280593, 0.9977429536602075]","[{""anchor_offset"": 0, ""c_total"": 0.09102313120287606, ""eta"": 0.890380988186039, ""reference_version"": 3, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""ed1abbeb3d9c003d7133""]"
2026-07-03T16:54:06,stage1,61,0.9408383007542194,1,"[0.3580319848587904, 0.608140372340068, 0.8456540773800992, 1.0, 1.0, 1.0, 1.0, 0.9996348666948962]","[{""anchor_offset"": 0, ""c_total"": 0.08964398545927305, ""eta"": 0.8897917869804164, ""reference_version"": 3, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""b3ad9bca90eaef8905f7""]"
2026-07-03T16:56:23,stage1_rerank,1,0.9236910694469777,1,"[0.36138718837799855, 0.6117232317293256, 0.8465329434739985, 1.0, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08801018063570143, ""eta"": 0.8912753441854419, ""reference_version"": 4, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""a40e06dfdaf0cac60152"", ""a40e06dfdaf0cac60152"", ""a40e06dfdaf0cac60152""]"
2026-07-03T16:57:11,stage1_rerank,2,0.9281081523881387,1,"[0.36294098548425413, 0.6164755515465243, 0.84649872494609, 1.0, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08843104458079425, ""eta"": 0.8896165960361362, ""reference_version"": 4, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""a40e06dfdaf0cac60152"", ""a40e06dfdaf0cac60152"", ""a40e06dfdaf0cac60152""]"
2026-07-03T16:57:58,stage1_rerank,3,0.9349219829181149,1,"[0.36133932517054, 0.6116750960931975, 0.8415334042878428, 1.0, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08908027295984884, ""eta"": 0.8925854715622102, ""reference_version"": 4, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""a40e06dfdaf0cac60152"", ""a40e06dfdaf0cac60152"", ""a40e06dfdaf0cac60152""]"
2026-07-03T16:58:45,stage1_rerank,4,0.9491675677583615,1,"[0.3568681968031994, 0.6138583564651614, 0.8466742145231078, 1.0, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.09043760609483514, ""eta"": 0.8933126758433265, ""reference_version"": 4, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""a40e06dfdaf0cac60152"", ""a40e06dfdaf0cac60152"", ""a40e06dfdaf0cac60152""]"
2026-07-03T16:59:32,stage1_rerank,5,0.930099505452108,1,"[0.34655797343911315, 0.5805926930945782, 0.8949975854372999, 0.9921156846856658, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.0886207826313898, ""eta"": 0.8971865556590025, ""reference_version"": 4, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""af8dcd4685c44d035738"", ""af8dcd4685c44d035738"", ""af8dcd4685c44d035738""]"
2026-07-03T17:00:19,stage1_rerank,6,0.9472389412546134,1,"[0.3614612045201414, 0.6053764438228204, 0.9470158019602829, 0.9845153851551286, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.09025384469171223, ""eta"": 0.8940478796437369, ""reference_version"": 4, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""bb6590011696c10849c6"", ""bb6590011696c10849c6"", ""bb6590011696c10849c6""]"
2026-07-03T17:01:06,stage1_rerank,7,0.9232412615800271,1,"[0.361962231081835, 0.6135765944444683, 0.8507868629628967, 1.0, 1.0, 0.9982284070679595, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08796732250603977, ""eta"": 0.8869113587719459, ""reference_version"": 4, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""f561689d403c7b6cb7ba"", ""f561689d403c7b6cb7ba"", ""f561689d403c7b6cb7ba""]"
2026-07-03T17:01:54,stage1_rerank,8,0.9385400170788261,1,"[0.36366845025030164, 0.6113792320808585, 0.8482460915782442, 1.0, 0.9961537799496814, 0.9986038540873972, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08942500276244504, ""eta"": 0.8858373805350332, ""reference_version"": 4, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""5bd310e29a00a6f5118f"", ""5bd310e29a00a6f5118f"", ""5bd310e29a00a6f5118f""]"
2026-07-03T17:02:42,stage1_rerank,9,0.911500949961117,1,"[0.38387454042206964, 0.6135774391538381, 0.7909372519784079, 1.0, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08684869423249986, ""eta"": 0.8877006170054141, ""reference_version"": 4, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""0eb57a7e0ad4ab0684b5"", ""0eb57a7e0ad4ab0684b5"", ""0eb57a7e0ad4ab0684b5""]"
2026-07-03T17:03:29,stage1_rerank,10,0.930332580318964,1,"[0.36041751618299933, 0.6092280613618093, 0.8487871988655256, 0.9964289786753527, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08864299023067505, ""eta"": 0.8877408622546746, ""reference_version"": 4, ""rmse"": NaN, ""bias"": NaN, ""mae"": NaN, ""p95"": NaN, ""max_error"": NaN}]","[""a8465930d56781fde8a5"", ""a8465930d56781fde8a5"", ""a8465930d56781fde8a5""]"
2026-07-03T17:22:24,stage3,1,0.1993643774636396,1,"[0.38387454042206964, 0.6135774391538381, 0.7909372519784079, 1.0, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08948030499793787, ""eta"": 0.8834525229073282, ""reference_version"": 5, ""rmse"": 0.030095059417363932, ""bias"": 0.0033792075746446526, ""mae"": 0.02354553281426336, ""p95"": 0.058383726283460835, ""max_error"": 0.0645352004339741}]","[""f6e2202b4685d78e3e2d"", ""dcc2d5c566f4f51252c8"", ""edccb3fee236554a70f5"", ""d65728769613a61dd864"", ""cf2567e2afb5482a8c93"", ""c5edcfb2e3ced5bed1ff"", ""bc0a9209ebf318b7092c"", ""ab34214ff0a9e47db09d"", ""126c114afd44d2d3a883"", ""ace53a787ea235fc0d5b"", ""0eb57a7e0ad4ab0684b5"", ""f01335f236efdd08eb42"", ""548cc8ec00f30671ba0e"", ""4700bb6c3181bfbe2064""]"
2026-07-03T17:26:11,stage3,2,0.1948737719224922,1,"[0.38887454042206965, 0.6135774391538381, 0.7909372519784079, 1.0, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08941362697796254, ""eta"": 0.8921024883446934, ""reference_version"": 5, ""rmse"": 0.029417179836768226, ""bias"": 0.004090061154079587, ""mae"": 0.02262705597500609, ""p95"": 0.06052739628255391, ""max_error"": 0.0611550723359246}]","[""f2a9b6adab834fe88838"", ""dcc2d5c566f4f51252c8"", ""d88c052340769d7bb12e"", ""709d7ceee1f25607b2e9"", ""db27dfbbd368de38ff31"", ""a9803cccffc0b72839e2"", ""b51a8fca89030d169249"", ""ab34214ff0a9e47db09d"", ""9b14fe975eff62b9140f"", ""354ab432f1c0ac092732"", ""44288386f30fb39322d8"", ""8d8383002d230cc75b8c"", ""25445f58019f85afb807"", ""ca3b14a4d7fddba91b0b""]"
2026-07-03T17:26:11,stage3,3,0.1993643774636396,1,"[0.38387454042206964, 0.6185774391538381, 0.7909372519784079, 1.0, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08948030499793787, ""eta"": 0.8834525229073282, ""reference_version"": 5, ""rmse"": 0.030095059417363932, ""bias"": 0.0033792075746446526, ""mae"": 0.02354553281426336, ""p95"": 0.058383726283460835, ""max_error"": 0.0645352004339741}]","[""f6e2202b4685d78e3e2d"", ""dcc2d5c566f4f51252c8"", ""edccb3fee236554a70f5"", ""d65728769613a61dd864"", ""cf2567e2afb5482a8c93"", ""c5edcfb2e3ced5bed1ff"", ""bc0a9209ebf318b7092c"", ""ab34214ff0a9e47db09d"", ""126c114afd44d2d3a883"", ""ace53a787ea235fc0d5b"", ""0eb57a7e0ad4ab0684b5"", ""f01335f236efdd08eb42"", ""548cc8ec00f30671ba0e"", ""4700bb6c3181bfbe2064""]"
2026-07-03T17:26:12,stage3,4,0.1993643774636396,1,"[0.38387454042206964, 0.6135774391538381, 0.7959372519784079, 1.0, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08948030499793787, ""eta"": 0.8834525229073282, ""reference_version"": 5, ""rmse"": 0.030095059417363932, ""bias"": 0.0033792075746446526, ""mae"": 0.02354553281426336, ""p95"": 0.058383726283460835, ""max_error"": 0.0645352004339741}]","[""f6e2202b4685d78e3e2d"", ""dcc2d5c566f4f51252c8"", ""edccb3fee236554a70f5"", ""d65728769613a61dd864"", ""cf2567e2afb5482a8c93"", ""c5edcfb2e3ced5bed1ff"", ""bc0a9209ebf318b7092c"", ""ab34214ff0a9e47db09d"", ""126c114afd44d2d3a883"", ""ace53a787ea235fc0d5b"", ""0eb57a7e0ad4ab0684b5"", ""f01335f236efdd08eb42"", ""548cc8ec00f30671ba0e"", ""4700bb6c3181bfbe2064""]"
2026-07-03T17:29:53,stage3,5,0.2055086495459059,1,"[0.38387454042206964, 0.6135774391538381, 0.7909372519784079, 0.9974999999999999, 1.0, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08631014960061409, ""eta"": 0.8808792395191115, ""reference_version"": 5, ""rmse"": 0.03102256831210607, ""bias"": 0.002029626424968537, ""mae"": 0.023643153187722372, ""p95"": 0.06203890692968665, ""max_error"": 0.06468605985179887}]","[""f6e2202b4685d78e3e2d"", ""dcc2d5c566f4f51252c8"", ""292daa0e5ee4c209ec28"", ""d65728769613a61dd864"", ""cf2567e2afb5482a8c93"", ""828041701eb197387d78"", ""bc0a9209ebf318b7092c"", ""ab34214ff0a9e47db09d"", ""420f65f5d921c5acd1a3"", ""d1cfd6f0ee903b9815a5"", ""7d37016d119cbc9eb5bc"", ""6a1174ae267913fbffe1"", ""70acc83eb0f3236deb4b"", ""32430832f156e488aef2""]"
2026-07-03T17:33:36,stage3,6,0.2058172709219592,1,"[0.38387454042206964, 0.6135774391538381, 0.7909372519784079, 1.0, 0.9974999999999999, 1.0, 1.0, 1.0]","[{""anchor_offset"": 0, ""c_total"": 0.08772971211015673, ""eta"": 0.8691964781892612, ""reference_version"": 5, ""rmse"": 0.030825496967086925, ""bias"": 0.002053977166951374, ""mae"": 0.024286818398385288, ""p95"": 0.0579297400126722, ""max_error"": 0.06309808362725361}]","[""f6e2202b4685d78e3e2d"", ""dcc2d5c566f4f51252c8"", ""c04ad359691829fe8549"", ""d65728769613a61dd864"", ""cf2567e2afb5482a8c93"", ""9f9b74d3721f5e55a08e"", ""bc0a9209ebf318b7092c"", ""ab34214ff0a9e47db09d"", ""84442fa452dceacc0263"", ""28d1aa155223ad39813a"", ""8d75fc695ddee1d6a95c"", ""58492c3d7bd7ec81da23"", ""8b9cff9dc6eaf14d6e31"", ""200d76c7bcd1ee1526ed""]"
